Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";"Punten woonruimte";Verzoeker
ZKN-2015-006927;"Wethouder van Wellaan";95;;;5701CD;HELMOND;"Wethouder van Wellaan 95, 5701CD HELMOND";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-01-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-006922;"Wethouder van Wellaan";97;;C;5701CD;HELMOND;"Wethouder van Wellaan 97 C, 5701CD HELMOND";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-01-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-006919;"Wethouder van Wellaan";79;;G;5701CD;HELMOND;"Wethouder van Wellaan 79 G, 5701CD HELMOND";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-01-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-006917;"Wethouder van Wellaan";79;;E;5701CD;HELMOND;"Wethouder van Wellaan 79 E, 5701CD HELMOND";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-01-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-006916;Narcissenstraat;43;;;5701WS;HELMOND;"Narcissenstraat 43, 5701WS HELMOND";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-01-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-006911;"Wethouder van Wellaan";91;;;5701CD;HELMOND;"Wethouder van Wellaan 91, 5701CD HELMOND";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-01-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-006908;"Wethouder van Wellaan";77;;B;5701CD;HELMOND;"Wethouder van Wellaan 77 B, 5701CD HELMOND";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-01-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-006905;"Wethouder van Wellaan";75;;E;5701CD;HELMOND;"Wethouder van Wellaan 75 E, 5701CD HELMOND";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-01-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-006902;"Wethouder van Wellaan";99;;A;5701CD;HELMOND;"Wethouder van Wellaan 99 A, 5701CD HELMOND";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-01-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-006892;"Wethouder van Wellaan";97;;D;5701CD;HELMOND;"Wethouder van Wellaan 97 D, 5701CD HELMOND";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-01-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-006890;Narcissenstraat;37;;;5701WS;HELMOND;"Narcissenstraat 37, 5701WS HELMOND";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-01-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-006879;Narcissenstraat;35;;;5701WS;HELMOND;"Narcissenstraat 35, 5701WS HELMOND";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-01-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-006872;Brueghelstraat;51;;;2525RB;'S-GRAVENHAGE;"Brueghelstraat 51, 2525RB 'S-GRAVENHAGE";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";29-01-16;"Aangewezen onzelfstandig";;;;;186,84;50,63;;;;;;;Huurder
ZKN-2015-006871;Brueghelstraat;51;;;2525RB;'S-GRAVENHAGE;"Brueghelstraat 51, 2525RB 'S-GRAVENHAGE";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";29-01-16;"Aangewezen onzelfstandig";;;;;187,46;42,33;;;;;;;Huurder
ZKN-2015-006867;"Wethouder van Wellaan";99;;D;5701CD;HELMOND;"Wethouder van Wellaan 99 D, 5701CD HELMOND";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-01-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-006865;"Wethouder van Wellaan";97;;B;5701CD;HELMOND;"Wethouder van Wellaan 97 B, 5701CD HELMOND";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-01-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-006858;"Wethouder van Wellaan";73;;;5701CD;HELMOND;"Wethouder van Wellaan 73, 5701CD HELMOND";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-01-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-006857;"Wethouder van Wellaan";95;;A;5701CD;HELMOND;"Wethouder van Wellaan 95 A, 5701CD HELMOND";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-01-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-006854;"Wethouder van Wellaan";89;;;5701CD;HELMOND;"Wethouder van Wellaan 89, 5701CD HELMOND";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-01-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-006852;"Wethouder van Wellaan";85;;;5701CD;HELMOND;"Wethouder van Wellaan 85, 5701CD HELMOND";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-01-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-006839;Minckelersstraat;2;;A;6211GX;MAASTRICHT;"Minckelersstraat 2 A, 6211GX MAASTRICHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";29-01-16;Zelfstandig;645;464,78;;;;;;;;;;;Huurder
ZKN-2015-006791;"Van Goyenstraat";105;;;6921LH;DUIVEN;"Van Goyenstraat 105, 6921LH DUIVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";25-01-16;Zelfstandig;;;;;536,2;390,15;;;;;;;Huurder
ZKN-2015-006790;"Van Goyenstraat";105;;;6921LH;DUIVEN;"Van Goyenstraat 105, 6921LH DUIVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";25-01-16;Zelfstandig;;;;;622,97;477,16;;;;;;;Huurder
ZKN-2015-006708;Hoptille;227;;;1102PC;AMSTERDAM;"Hoptille 227, 1102PC AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";06-01-16;Zelfstandig;553,13;442,5;;;;;;;;;442,5;;Huurder
ZKN-2015-006644;"Nieuwe Weg";50;;;8463VH;ROTSTERHAULE;"Nieuwe Weg 50, 8463VH ROTSTERHAULE";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";07-01-16;Zelfstandig;307,55;301,77;;;;;;;;;;;Huurder
ZKN-2015-006602;Eykmanlaan;211;;;3571JE;UTRECHT;"Eykmanlaan 211, 3571JE UTRECHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";04-01-16;Zelfstandig;725;697,5;;;;;;;;;;;Huurder
ZKN-2015-006510;Cannenburchstraat;36;;;3077PD;ROTTERDAM;"Cannenburchstraat 36, 3077PD ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";29-01-16;Zelfstandig;639,34;511,47;;;;;;;;;511,47;;Huurder
ZKN-2015-006507;"Professor Rankestraat";41;;"A KM 2";9713GD;GRONINGEN;"Professor Rankestraat 41 A KM 2, 9713GD GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";27-01-16;Onzelfstandig;;;;;330;0;;;;;;;Huurder
ZKN-2015-006462;Griekenlandlaan;16;;"1 ET";2711GA;ZOETERMEER;"Griekenlandlaan 16 1 ET, 2711GA ZOETERMEER";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-01-16;Zelfstandig;523,21;523,21;;;;;;;;;;;Huurder
ZKN-2015-006435;"Jan Porcellisstraat";6;;B;3021TR;ROTTERDAM;"Jan Porcellisstraat 6 B, 3021TR ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";25-01-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-006385;Diamantstraat;21;;HS;1074GA;AMSTERDAM;"Diamantstraat 21 HS, 1074GA AMSTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";06-01-16;Zelfstandig;134,24;335,6;;;;;;;;;;;Verhuurder
ZKN-2015-006373;"Derde Helmersstraat";5;;3;1054AZ;AMSTERDAM;"Derde Helmersstraat 5 3, 1054AZ AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";06-01-16;Zelfstandig;191,03;191,03;;;;;;;;;;;Huurder
ZKN-2015-006371;Rosmarijnsteeg;4;;2;1012RP;AMSTERDAM;"Rosmarijnsteeg 4 2, 1012RP AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";06-01-16;Zelfstandig;427,67;256,6;;;;;;;;;;;Huurder
ZKN-2015-006330;Mercatorstraat;125;;2;1056RC;AMSTERDAM;"Mercatorstraat 125 2, 1056RC AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";06-01-16;Zelfstandig;1.550,00;1.550,00;;;;;;;;;;;Huurder
ZKN-2015-006276;"Sint Pieterspoortsteeg";27;;C;1012HM;AMSTERDAM;"Sint Pieterspoortsteeg 27 C, 1012HM AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";04-01-16;Zelfstandig;1.250,00;469,43;;;;;;;;;93,89;;Huurder
ZKN-2015-006233;Korenbloemweg;34;;;2403GC;"ALPHEN AAN DEN RIJN";"Korenbloemweg 34, 2403GC ALPHEN AAN DEN RIJN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De wederpartij wordt in het gelijk gesteld";25-01-16;Zelfstandig;807,83;807,83;;;;;;;;;;;Huurder
ZKN-2015-006226;Borneostraat;81;;;2585TT;'S-GRAVENHAGE;"Borneostraat 81, 2585TT 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";07-01-16;Zelfstandig;572,19;572,19;;;;;;;;;;;Huurder
ZKN-2015-006217;Ackersdijkstraat;40;;;3037VJ;ROTTERDAM;"Ackersdijkstraat 40, 3037VJ ROTTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";29-01-16;Zelfstandig;370;263,27;;;;;;;;;;;Huurder
ZKN-2015-006106;"Eerste Moordrechtse Tiendeweg";24;;A;2802AB;GOUDA;"Eerste Moordrechtse Tiendeweg 24 A, 2802AB GOUDA";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";25-01-16;Zelfstandig;272,54;228,75;;;;;;;;;;;Huurder
ZKN-2015-006000;Sont;68;;;2133HC;HOOFDDORP;"Sont 68, 2133HC HOOFDDORP";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";04-01-16;Zelfstandig;548,73;548,73;;;;;;;;;;;Huurder
ZKN-2015-005980;Aalbersestraat;168;;;1067GK;AMSTERDAM;"Aalbersestraat 168, 1067GK AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";06-01-16;Zelfstandig;569,64;569,64;;;;;;;;;;;Huurder
ZKN-2015-005960;Schoolstraat;12;;A;6911AZ;PANNERDEN;"Schoolstraat 12 A, 6911AZ PANNERDEN";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De verzoeker wordt in het gelijk gesteld";25-01-16;Zelfstandig;;;;;1.015,00;995,8;;;;;;;Huurder
ZKN-2015-005958;Schoolstraat;12;;A;6911AZ;PANNERDEN;"Schoolstraat 12 A, 6911AZ PANNERDEN";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De verzoeker wordt in het gelijk gesteld";25-01-16;Zelfstandig;;;;;1.498,20;1.479,00;;;;;;;Huurder
ZKN-2015-005946;Klinkerstraat;39;;;7041BA;'S-HEERENBERG;"Klinkerstraat 39, 7041BA 'S-HEERENBERG";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-01-16;Zelfstandig;720;720;;;;;;;;;;;Huurder
ZKN-2015-005927;Pelsterstraat;16;;"KM B1 2 ET";9711KL;GRONINGEN;"Pelsterstraat 16 KM B1 2 ET, 9711KL GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";28-01-16;Onzelfstandig;;;;;;374,5;;;;;;;Huurder
ZKN-2015-005884;Erfdijk;74;;;3079TR;ROTTERDAM;"Erfdijk 74, 3079TR ROTTERDAM";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";22-01-16;Zelfstandig;584,71;528,21;;;;;;;;;;;Huurder
ZKN-2015-005868;Randweg;1;;A;3074BG;ROTTERDAM;"Randweg 1 A, 3074BG ROTTERDAM";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";08-01-16;Zelfstandig;625;437,38;;;;;;;;;;;Huurder
ZKN-2015-005847;Ruivendwarsstraat;17;;;3036DA;ROTTERDAM;"Ruivendwarsstraat 17, 3036DA ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";08-01-16;Zelfstandig;476,17;;;;;;;;;;142,85;;Huurder
ZKN-2015-005827;Tuinkade;10;;;1544PE;ZAANDIJK;"Tuinkade 10, 1544PE ZAANDIJK";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";06-01-16;Zelfstandig;587,45;;;;;;;;;;234,98;;Huurder
ZKN-2015-005823;Brueghelstraat;51;;;2525RB;'S-GRAVENHAGE;"Brueghelstraat 51, 2525RB 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";29-01-16;"Aangewezen onzelfstandig";556,17;556,17;;;;;;;;;;;Huurder
ZKN-2015-005797;Edisonstraat;21;;HS;1098TA;AMSTERDAM;"Edisonstraat 21 HS, 1098TA AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";04-01-16;Zelfstandig;634,69;634,69;;;;;;;;;;;Huurder
ZKN-2015-005767;"Sint Josephstraat";152;;;5104EH;DONGEN;"Sint Josephstraat 152, 5104EH DONGEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";06-01-16;Zelfstandig;585,89;501,48;;;;;;;;;;;Huurder
ZKN-2015-005757;Elzenbroek;70;;;4822XD;BREDA;"Elzenbroek 70, 4822XD BREDA";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";06-01-16;Zelfstandig;463,75;;;;;;;;;;185,5;;Huurder
ZKN-2015-005710;"van Steenhuijslaan";2;;;5361HW;GRAVE;"van Steenhuijslaan 2, 5361HW GRAVE";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-01-16;Zelfstandig;720,51;720,51;;;;;;;;;;;Huurder
ZKN-2015-005705;"Van 't Hoffstraat";63;;;4871WC;ETTEN-LEUR;"Van 't Hoffstraat 63, 4871WC ETTEN-LEUR";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";25-01-16;Zelfstandig;354,76;615,69;;;;;;;;;;;Verhuurder
ZKN-2015-005632;"Jozef Israelsstraat";95;;"KM 3";9718GH;GRONINGEN;"Jozef Israelsstraat 95 KM 3, 9718GH GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";29-01-16;Onzelfstandig;;;;;1.200,00;599,99;;;;;;;Huurder
ZKN-2015-005631;"Jozef Israelsstraat";95;;"KM 3";9718GH;GRONINGEN;"Jozef Israelsstraat 95 KM 3, 9718GH GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";29-01-16;Onzelfstandig;;;;;1.200,00;701,48;;;;;;;Huurder
ZKN-2015-005600;Amstelkade;24;;C;1078AD;AMSTERDAM;"Amstelkade 24 C, 1078AD AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";22-01-16;Zelfstandig;1.650,00;1.650,00;;;;;;;;;;;Huurder
ZKN-2015-005594;Wassenberghstraat;30;;"APP 5";9718LL;GRONINGEN;"Wassenberghstraat 30 APP 5, 9718LL GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";25-01-16;Zelfstandig;;;;;1.085,00;314,03;;;;;;;Huurder
ZKN-2015-005585;"Simon de Vliegerstraat";22;;;6871MA;RENKUM;"Simon de Vliegerstraat 22, 6871MA RENKUM";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";06-01-16;Zelfstandig;;;;;397,31;397,31;;;;;;;Huurder
ZKN-2015-005572;Abeelstraat;99;;"KM 3";9741EE;GRONINGEN;"Abeelstraat 99 KM 3, 9741EE GRONINGEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";08-01-16;Onzelfstandig;195;156,62;;;;;;;;;;;Huurder
ZKN-2015-005514;Pelsterstraat;16;;"KM C2";9711KL;GRONINGEN;"Pelsterstraat 16 KM C2, 9711KL GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";25-01-16;Onzelfstandig;;;;;;116,06;;;;;;;Huurder
ZKN-2015-005437;"Lange Herenvest";38;;RD;2011BT;HAARLEM;"Lange Herenvest 38 RD, 2011BT HAARLEM";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is redelijk";"De verzoeker wordt in het gelijk gesteld";04-01-16;Zelfstandig;675,24;500;;;;;;;;;;;Huurder
ZKN-2015-005436;"Goeman Borgesiusstraat";21;;;7204MD;ZUTPHEN;"Goeman Borgesiusstraat 21, 7204MD ZUTPHEN";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";08-01-16;Zelfstandig;713;713;;;;;;;;;;;Huurder
ZKN-2015-005435;"Nieuwe Boteringestraat";63;;"B KM 5 AT";9712PJ;GRONINGEN;"Nieuwe Boteringestraat 63 B KM 5 AT, 9712PJ GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";29-01-16;Onzelfstandig;;;;;1.000,00;669,14;;;;;;;Huurder
ZKN-2015-005433;Brinklaan;12;;C;7311LB;APELDOORN;"Brinklaan 12 C, 7311LB APELDOORN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";25-01-16;Zelfstandig;;;;;1.800,64;951,6;;;;;;;Huurder
ZKN-2015-005417;"Koningin Emmakade";164;;"2 ET VR";2518JL;'S-GRAVENHAGE;"Koningin Emmakade 164 2 ET VR, 2518JL 'S-GRAVENHAGE";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";29-01-16;Zelfstandig;;;;;2.880,00;2.125,23;;;;;;;Huurder
ZKN-2015-005412;Vinkenstraat;16;;C;3036XR;ROTTERDAM;"Vinkenstraat 16 C, 3036XR ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";06-01-16;Zelfstandig;575,21;;;;;;;;;;230,08;;Huurder
ZKN-2015-005406;"Robert Kochstraat";116;;;7316HG;APELDOORN;"Robert Kochstraat 116, 7316HG APELDOORN";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";28-01-16;Zelfstandig;;;;;1.895,12;1.895,12;;;;;;;Huurder
ZKN-2015-005404;Marnixstraat;130;;D3;1015WX;AMSTERDAM;"Marnixstraat 130 D3, 1015WX AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";04-01-16;Zelfstandig;282,71;282,71;;;;;;;;;;;Huurder
ZKN-2015-005390;Laurierstraat;79;;2A;1016PJ;AMSTERDAM;"Laurierstraat 79 2A, 1016PJ AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";13-01-16;Zelfstandig;306,57;;;;;;;;;;183,94;;Huurder
ZKN-2015-005297;"Hoge Zijde";8;;;4854AH;BAVEL;"Hoge Zijde 8, 4854AH BAVEL";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";05-01-16;Zelfstandig;654,14;;;;;;;;;;261,66;;Huurder
ZKN-2015-005258;Spaarne;114;;"RD KM 2";2011CM;HAARLEM;"Spaarne 114 RD KM 2, 2011CM HAARLEM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";15-01-16;Onzelfstandig;362;312,08;;;;;;;;;;;Huurder
ZKN-2015-005239;"Jan van Gojenstraat";205;;;2526RK;'S-GRAVENHAGE;"Jan van Gojenstraat 205, 2526RK 'S-GRAVENHAGE";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";29-01-16;Zelfstandig;269,5;413,16;;;;;;;;;;;Verhuurder
ZKN-2015-005236;"Burg. Schwartzlaan";118;;;3145MG;MAASSLUIS;"Burg. Schwartzlaan 118, 3145MG MAASSLUIS";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";04-01-16;Zelfstandig;695,89;695,89;;;;;;;;;;;Huurder
ZKN-2015-005228;Leeuwerikplein;61;;;3334SP;ZWIJNDRECHT;"Leeuwerikplein 61, 3334SP ZWIJNDRECHT";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";08-01-16;Zelfstandig;576,17;;;;;;;;;;230,47;;Huurder
ZKN-2015-005223;"Van Wassenaerstraat";4;;"B KM ZOLDER";9726HP;GRONINGEN;"Van Wassenaerstraat 4 B KM ZOLDER, 9726HP GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";28-01-16;Onzelfstandig;;;;;0;354,09;;;;;;;Huurder
ZKN-2015-005221;"Van Wageningenstraat";35;;;6813DM;ARNHEM;"Van Wageningenstraat 35, 6813DM ARNHEM";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";25-01-16;Zelfstandig;542,55;501,48;;;;;;;;;;;Huurder
ZKN-2015-005207;Zuiderspoorpad;12;;;3072KW;ROTTERDAM;"Zuiderspoorpad 12, 3072KW ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";06-01-16;Onbekend;632,35;632,35;;;;;;;;;;;Huurder
ZKN-2015-005201;Briljantstraat;235;;"KM 6";9743NJ;GRONINGEN;"Briljantstraat 235 KM 6, 9743NJ GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";29-01-16;Onzelfstandig;;;;;736;252,03;;;;;;;Huurder
ZKN-2015-005185;Pelsterstraat;16;;"KM C3 2 ET VR";9711KL;GRONINGEN;"Pelsterstraat 16 KM C3 2 ET VR, 9711KL GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";25-01-16;Onzelfstandig;;;;;;366,09;;;;;;;Huurder
ZKN-2015-005183;"Pater van den Elsenplein";45;;"1 ET";5022EG;TILBURG;"Pater van den Elsenplein 45 1 ET, 5022EG TILBURG";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";06-01-16;Onbekend;485;;;;;;;;;;194;;Huurder
ZKN-2015-005176;"Kleine Steentilstraat";6;;"A KM 4";9711GR;GRONINGEN;"Kleine Steentilstraat 6 A KM 4, 9711GR GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";28-01-16;Onzelfstandig;;;;;0;0;;;;;;;Huurder
