Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";"Punten woonruimte";Verzoeker
ZKN-2014-012484;Zichtweg;18;;;7335AW;APELDOORN;"Zichtweg 18, 7335AW APELDOORN";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";20-02-15;Zelfstandig;;;;;499,27;499,27;;;;;;;Huurder
ZKN-2014-012481;Lammerensteeg;17;;;4331MB;MIDDELBURG;"Lammerensteeg 17, 4331MB MIDDELBURG";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";04-03-15;Zelfstandig;602,95;;;;;;;;;;282,52;;Huurder
ZKN-2014-012478;Zuiderkerkstraat;1;;1;9712PZ;GRONINGEN;"Zuiderkerkstraat 1 1, 9712PZ GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";23-03-15;Zelfstandig;;;;;250;0;;;;;;;Huurder
ZKN-2014-012474;Briljantstraat;73;;"KM 4";9743NC;GRONINGEN;"Briljantstraat 73 KM 4, 9743NC GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";06-02-15;Onzelfstandig;;;;;360;114,71;;;;;;;Huurder
ZKN-2014-012465;"Maastrichter Heidenstraat";10;;D;6211HV;MAASTRICHT;"Maastrichter Heidenstraat 10 D, 6211HV MAASTRICHT";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";10-03-15;Zelfstandig;;;;;2.219,25;1.961,97;;;;;;;Huurder
ZKN-2014-012463;Voltastraat;6;;BIS;3553RG;UTRECHT;"Voltastraat 6 BIS, 3553RG UTRECHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";13-03-15;Zelfstandig;580;525,94;;;;;;;;;;;Huurder
ZKN-2014-012450;Maystraat;84;;;2593VX;'S-GRAVENHAGE;"Maystraat 84, 2593VX 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";19-03-15;Zelfstandig;508,3;508,3;;;;;;;;;;;Huurder
ZKN-2014-012446;Baanstraat;12;;"KM 5 1 ET";3581VV;UTRECHT;"Baanstraat 12 KM 5 1 ET, 3581VV UTRECHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";30-03-15;Onzelfstandig;310;304,6;;;;;;;;;121,6;;Huurder
ZKN-2014-012442;"Paulus Potterhof";5;;;5121WD;RIJEN;"Paulus Potterhof 5, 5121WD RIJEN";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";25-03-15;Zelfstandig;707,49;707,49;;;;;;;;;;;Huurder
ZKN-2014-012433;Pretorialaan;13;;B1;3072EE;ROTTERDAM;"Pretorialaan 13 B1, 3072EE ROTTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";19-03-15;Zelfstandig;114,76;286,9;;;;;;;;;;;Verhuurder
ZKN-2014-012430;"Prins Hendrikstraat";166;;"D STUDIO APP 2 ET AT";2518HZ;'S-GRAVENHAGE;"Prins Hendrikstraat 166 D STUDIO APP 2 ET AT, 2518HZ 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";19-03-15;Zelfstandig;375;;;;;;;;;;150;;Huurder
ZKN-2014-012401;Briljantstraat;307;;"KM 1ET AZ LKS";9743NL;GRONINGEN;"Briljantstraat 307 KM 1ET AZ LKS, 9743NL GRONINGEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";23-03-15;Onzelfstandig;333,58;275,85;;;;;;;;;;;Huurder
ZKN-2014-012388;Hoogkarspelstraat;137;;;2547LL;'S-GRAVENHAGE;"Hoogkarspelstraat 137, 2547LL 'S-GRAVENHAGE";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";30-03-15;Zelfstandig;;;;;1.072,75;787,61;;;;;;;Huurder
ZKN-2014-012374;"Vier Heemskinderenstraat";21;;1;1055LJ;AMSTERDAM;"Vier Heemskinderenstraat 21 1, 1055LJ AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";12-03-15;Zelfstandig;;;;;433,22;391,04;;;;;;;Huurder
ZKN-2014-012344;Asterstraat;6;;;2565TV;'S-GRAVENHAGE;"Asterstraat 6, 2565TV 'S-GRAVENHAGE";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";12-03-15;Zelfstandig;;;;;;12;;;;;;;Huurder
ZKN-2014-012305;Hoogkarspelstraat;95;;;2547LL;'S-GRAVENHAGE;"Hoogkarspelstraat 95, 2547LL 'S-GRAVENHAGE";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";30-03-15;Onbekend;;;;;1.451,07;576,98;;;;;;;Huurder
ZKN-2014-012302;"Jacob Cabeliaustraat";4;;"KM BG VZ";3554VG;UTRECHT;"Jacob Cabeliaustraat 4 KM BG VZ, 3554VG UTRECHT";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";13-03-15;Onzelfstandig;329,17;189,28;;;;;;;;;;;Huurder
ZKN-2014-012287;"Oudezijds Kolk";75;;;1012AL;AMSTERDAM;"Oudezijds Kolk 75, 1012AL AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";30-03-15;Zelfstandig;735;735;;;;;;;;;;;Huurder
ZKN-2014-012258;"Jozef Israelsstraat";83;;"A KM 4 2 ET LKS VR";9718GG;GRONINGEN;"Jozef Israelsstraat 83 A KM 4 2 ET LKS VR, 9718GG GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";13-02-15;Onzelfstandig;;;;;1.380,00;364,5;;;;;;;Huurder
ZKN-2014-012255;"Jozef Israelsstraat";83;;"A KM 4 2 ET LKS VR";9718GG;GRONINGEN;"Jozef Israelsstraat 83 A KM 4 2 ET LKS VR, 9718GG GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";13-02-15;Onzelfstandig;;;;;460;135,34;;;;;;;Huurder
ZKN-2014-012250;Kometenstraat;44;;"KM 2";9742EE;GRONINGEN;"Kometenstraat 44 KM 2, 9742EE GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";23-03-15;Onzelfstandig;;;;;625;133,85;;;;;;;Huurder
ZKN-2014-012215;Egelenburg;27;;;1081GH;AMSTERDAM;"Egelenburg 27, 1081GH AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";20-02-15;Zelfstandig;;;;;1.563,16;1.556,53;;;;;;;Huurder
ZKN-2014-012210;Egelenburg;27;;;1081GH;AMSTERDAM;"Egelenburg 27, 1081GH AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";20-02-15;Zelfstandig;;;;;956,25;949,54;;;;;;;Huurder
ZKN-2014-012198;"Henri Jonaslaan";97;;A-01;6217NN;MAASTRICHT;"Henri Jonaslaan 97 A-01, 6217NN MAASTRICHT";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";17-03-15;Zelfstandig;500;;;;;;;;;;500;;Huurder
ZKN-2014-012197;Vaartkade;13;;;2316VJ;LEIDEN;"Vaartkade 13, 2316VJ LEIDEN";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";30-03-15;Zelfstandig;510;510;;;;;;;;;;;Huurder
ZKN-2014-012195;Loenermark;171;;;1025SP;AMSTERDAM;"Loenermark 171, 1025SP AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";23-03-15;Zelfstandig;605,72;605,72;;;;;;;;;;;Huurder
ZKN-2014-012194;Marnixstraat;30;;"1 LKS";1015XK;AMSTERDAM;"Marnixstraat 30 1 LKS, 1015XK AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";30-03-15;Zelfstandig;551,5;484,4;;;;;;;;;;;Huurder
ZKN-2014-012193;Oudeweg;2;;"A STUDIO 7";9711TK;GRONINGEN;"Oudeweg 2 A STUDIO 7, 9711TK GRONINGEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";12-02-15;Onzelfstandig;558,63;394,73;;;;;;;;;;;Huurder
ZKN-2014-012189;Watertorenweg;274;;;3063HA;ROTTERDAM;"Watertorenweg 274, 3063HA ROTTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";11-03-15;Zelfstandig;;476,85;;;;;;;;;175,18;;Verhuurder
ZKN-2014-012187;Baanstraat;12;;"KM 8";3581VV;UTRECHT;"Baanstraat 12 KM 8, 3581VV UTRECHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";30-03-15;Onzelfstandig;375;374,93;;;;;;;;;;;Huurder
ZKN-2014-012182;Oldegaarde;720;;;3086AN;ROTTERDAM;"Oldegaarde 720, 3086AN ROTTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";18-03-15;Zelfstandig;800;491,23;;;;;;;;;196,49;;Huurder
ZKN-2014-012175;Baltimoreplein;55;;;1334KA;ALMERE;"Baltimoreplein 55, 1334KA ALMERE";;"249 BW - toetsing aanvangshuurprijs";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";30-03-15;Zelfstandig;765;765;;;;;;;;;;;Huurder
ZKN-2014-012173;Reigerstraat;115;;;2025XC;HAARLEM;"Reigerstraat 115, 2025XC HAARLEM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";30-03-15;Zelfstandig;825;520,51;;;;;;;;;;;Huurder
ZKN-2014-012170;"1e Middellandstraat";31;;"A KM 2ET";3014BC;ROTTERDAM;"1e Middellandstraat 31 A KM 2ET, 3014BC ROTTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";10-03-15;Onzelfstandig;475;;;;;;;;;;148,34;;Huurder
ZKN-2014-012160;Ceintuurbaan;206;;1;1072GC;AMSTERDAM;"Ceintuurbaan 206 1, 1072GC AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";16-03-15;Zelfstandig;1.100,00;681,63;;;;;;;;;;;Huurder
ZKN-2014-012157;"Wilhelmina Blombergplein";47;;;1018MW;AMSTERDAM;"Wilhelmina Blombergplein 47, 1018MW AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";26-03-15;Zelfstandig;1.400,00;1.400,00;;;;;;;;;;;Huurder
ZKN-2014-012153;Goeverneurlaan;159;;;2523BD;'S-GRAVENHAGE;"Goeverneurlaan 159, 2523BD 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";Intrekking;"De wederpartij wordt in het gelijk gesteld";05-03-15;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2014-012152;Vrolikstraat;204;;HS;1092TT;AMSTERDAM;"Vrolikstraat 204 HS, 1092TT AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";09-03-15;Zelfstandig;254,83;;;;;;;;;;101,93;;Huurder
ZKN-2014-012148;Koestraat;47;;;4331KX;MIDDELBURG;"Koestraat 47, 4331KX MIDDELBURG";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";12-03-15;Zelfstandig;685;;;;;;;;;;274;;Huurder
ZKN-2014-012140;Westerlengte;56;;;1034RM;AMSTERDAM;"Westerlengte 56, 1034RM AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";13-03-15;Zelfstandig;336,28;;;;;;;;;;302,65;;Huurder
ZKN-2014-012137;Ceramstraat;1;;;9715JK;GRONINGEN;"Ceramstraat 1, 9715JK GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";17-03-15;Zelfstandig;;;;;2.520,00;808,56;;;;;;;Huurder
ZKN-2014-012136;Ceramstraat;1;;;9715JK;GRONINGEN;"Ceramstraat 1, 9715JK GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";17-03-15;Zelfstandig;;;;;2.520,00;1.049,36;;;;;;;Huurder
ZKN-2014-012132;Peizerweg;16;;"A KM 2, 1 ET AT";9726JJ;GRONINGEN;"Peizerweg 16 A KM 2, 1 ET AT, 9726JJ GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";30-03-15;Onzelfstandig;;;;;500;199,12;;;;;;;Huurder
ZKN-2014-012130;Peizerweg;16;;"A KM 1, 1 ET VR";9726JJ;GRONINGEN;"Peizerweg 16 A KM 1, 1 ET VR, 9726JJ GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";30-03-15;Onzelfstandig;;;;;500;199,12;;;;;;;Huurder
ZKN-2014-012128;Utrechtsestraat;96;;"B 2 ET";1017VS;AMSTERDAM;"Utrechtsestraat 96 B 2 ET, 1017VS AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";30-03-15;Zelfstandig;473,07;189,23;;;;;;;;;189,23;;Huurder
ZKN-2014-012125;Paterswoldseweg;111;;"A KM 1 ET VZ RTS";9727BD;GRONINGEN;"Paterswoldseweg 111 A KM 1 ET VZ RTS, 9727BD GRONINGEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";27-02-15;Onzelfstandig;300;194,48;;;;;;;;;;;Huurder
ZKN-2014-012124;Peizerweg;16;;"A KM 2, 1 ET AT";9726JJ;GRONINGEN;"Peizerweg 16 A KM 2, 1 ET AT, 9726JJ GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";30-03-15;Onzelfstandig;;;;;1.500,00;394,51;;;;;;;Huurder
ZKN-2014-012123;Peizerweg;16;;"A KM 2, 1 ET AT";9726JJ;GRONINGEN;"Peizerweg 16 A KM 2, 1 ET AT, 9726JJ GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";30-03-15;Onzelfstandig;;;;;625;245,98;;;;;;;Huurder
ZKN-2014-012122;Molukkenstraat;463;;"A KM";1095BJ;AMSTERDAM;"Molukkenstraat 463 A KM, 1095BJ AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";30-03-15;Onzelfstandig;360,39;263,23;;;;;;;;;;;Huurder
ZKN-2014-012121;Zetveld;58;;;7831BK;NIEUW-WEERDINGE;"Zetveld 58, 7831BK NIEUW-WEERDINGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";27-02-15;Zelfstandig;541,65;;;;;;;;;;162,5;;Huurder
ZKN-2014-012119;Groenhazengracht;7;;"B KMS 1ET EN 2ET";2311VT;LEIDEN;"Groenhazengracht 7 B KMS 1ET EN 2ET, 2311VT LEIDEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is redelijk";"De verzoeker wordt in het gelijk gesteld";11-03-15;Onzelfstandig;460;326,49;;;;;;;;;;;Huurder
ZKN-2014-012117;Rozengracht;214;;"A 1";1016NL;AMSTERDAM;"Rozengracht 214 A 1, 1016NL AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";26-03-15;Zelfstandig;1.000,00;411,9;;;;;;;;;;;Huurder
ZKN-2014-012109;"Sint Lucasstraat";1;;"A KM 4, 2 ET STUDIO AT";9718LP;GRONINGEN;"Sint Lucasstraat 1 A KM 4, 2 ET STUDIO AT, 9718LP GRONINGEN";;"260 BW - afrekening van de servicekosten";Intrekking;"De wederpartij wordt in het gelijk gesteld";05-03-15;Onzelfstandig;;;;;;;;;;;;;Huurder
ZKN-2014-012107;Peizerweg;77;;"B STUDIO I 1 ET";9726JG;GRONINGEN;"Peizerweg 77 B STUDIO I 1 ET, 9726JG GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";30-03-15;Onzelfstandig;;;;;750;50,29;;;;;;;Huurder
ZKN-2014-012104;Tilburgseweg;24;;A1;4817BE;BREDA;"Tilburgseweg 24 A1, 4817BE BREDA";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";11-02-15;Zelfstandig;550;;;;;;;;;;189,64;;Huurder
ZKN-2014-012103;"Rembrandt van Rijnstraat";3;;"KM 2 AT";9718PH;GRONINGEN;"Rembrandt van Rijnstraat 3 KM 2 AT, 9718PH GRONINGEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-03-15;Onzelfstandig;;;;;635,39;44,14;;;;;;;Huurder
ZKN-2014-012102;"Rembrandt van Rijnstraat";3;;"KM 2 AT";9718PH;GRONINGEN;"Rembrandt van Rijnstraat 3 KM 2 AT, 9718PH GRONINGEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-03-15;Onzelfstandig;;;;;1.105,43;85,31;;;;;;;Huurder
ZKN-2014-012097;"Paets van Troostwijkstraat";127;;B;2522DP;'S-GRAVENHAGE;"Paets van Troostwijkstraat 127 B, 2522DP 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";19-02-15;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2014-012092;Schoonboomstraat;20;;3;1069BH;AMSTERDAM;"Schoonboomstraat 20 3, 1069BH AMSTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";26-03-15;Zelfstandig;255,49;358,41;;;;;;;;;;;Verhuurder
ZKN-2014-012082;Binnenban;66;;;3191CJ;"HOOGVLIET ROTTERDAM";"Binnenban 66, 3191CJ HOOGVLIET ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";10-03-15;Zelfstandig;;;;;;;;;;;287,54;;Huurder
ZKN-2014-012067;Moerven;304;;;5464PG;VEGHEL;"Moerven 304, 5464PG VEGHEL";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";13-03-15;Zelfstandig;574,92;;;;;;;;;;344,43;;Huurder
ZKN-2014-012063;"Van Speykstraat";32;;"B KM 1 1 ET VR";9726BM;GRONINGEN;"Van Speykstraat 32 B KM 1 1 ET VR, 9726BM GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";30-03-15;Onzelfstandig;;;;;1.485,00;614,61;;;;;;;Huurder
ZKN-2014-012055;"Van Speykstraat";32;;"B KM 1 1 ET VR";9726BM;GRONINGEN;"Van Speykstraat 32 B KM 1 1 ET VR, 9726BM GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";30-03-15;Onzelfstandig;;;;;1.620,00;674,41;;;;;;;Huurder
ZKN-2014-012050;Debijeweg;176;;;3069VD;ROTTERDAM;"Debijeweg 176, 3069VD ROTTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";19-03-15;Zelfstandig;;;;;844,96;844,96;;;;;;;Huurder
ZKN-2014-012046;"Anatole Franceplaats";384;;;3069BB;ROTTERDAM;"Anatole Franceplaats 384, 3069BB ROTTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";27-02-15;Zelfstandig;;;;;2.337,20;861,88;;;;;;;Huurder
ZKN-2014-012045;Sperwerhorst;29;;;2317ZL;LEIDEN;"Sperwerhorst 29, 2317ZL LEIDEN";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";30-03-15;Zelfstandig;;;;;3.743,32;3.743,32;;;;;;;Huurder
ZKN-2014-012043;Sperwerhorst;29;;;2317ZL;LEIDEN;"Sperwerhorst 29, 2317ZL LEIDEN";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";30-03-15;Zelfstandig;;;;;3.850,30;3.850,30;;;;;;;Huurder
ZKN-2014-012031;Klipper;86;;;2991KM;BARENDRECHT;"Klipper 86, 2991KM BARENDRECHT";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";10-03-15;Zelfstandig;412,58;412,58;;;;;;;;;;;Huurder
ZKN-2014-012030;Hoendiep;61;;"A KM 1 1 ET VR";9718TC;GRONINGEN;"Hoendiep 61 A KM 1 1 ET VR, 9718TC GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";30-03-15;Onzelfstandig;;;;;1.356,00;606,26;;;;;;;Huurder
ZKN-2014-012029;Hoendiep;61;;"A KM 1 1 ET VR";9718TC;GRONINGEN;"Hoendiep 61 A KM 1 1 ET VR, 9718TC GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";30-03-15;Onzelfstandig;;;;;226;138,83;;;;;;;Huurder
ZKN-2014-012026;Hoendiep;61;;"A KM 5 2 ET VR + ZOL";9718TC;GRONINGEN;"Hoendiep 61 A KM 5 2 ET VR + ZOL, 9718TC GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";30-03-15;Onzelfstandig;;;;;904;472,38;;;;;;;Huurder
ZKN-2014-012021;Hoendiep;61;;"A KM 5 2 ET VR + ZOL";9718TC;GRONINGEN;"Hoendiep 61 A KM 5 2 ET VR + ZOL, 9718TC GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";30-03-15;Onzelfstandig;;;;;1.356,00;647,21;;;;;;;Huurder
ZKN-2014-012006;Oosterweg;30;;"KM 2 1 ET AT";9724CJ;GRONINGEN;"Oosterweg 30 KM 2 1 ET AT, 9724CJ GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";30-03-15;Onzelfstandig;;;;;1.320,00;0;;;;;;;Huurder
ZKN-2014-012005;Oosterweg;30;;"KM 2 1 ET AT";9724CJ;GRONINGEN;"Oosterweg 30 KM 2 1 ET AT, 9724CJ GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";30-03-15;Onzelfstandig;;;;;330;0;;;;;;;Huurder
ZKN-2014-011996;"Tweede Hugo de Grootstraat";15;;2;1052LA;AMSTERDAM;"Tweede Hugo de Grootstraat 15 2, 1052LA AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";27-02-15;Zelfstandig;98,56;;;;;;;;;;39,42;;Huurder
ZKN-2014-011989;Westplantsoen;6;;;2613GL;DELFT;"Westplantsoen 6, 2613GL DELFT";;"261 BW - hoogte voorschot servicekosten";"Voorschot servicekosten lager dan overeen gekomen";"De verzoeker wordt in het gelijk gesteld";30-03-15;Zelfstandig;;;116,82;72;;;;;;;;;Huurder
ZKN-2014-011988;Oosterweg;30;;"KM 1 VR";9724CJ;GRONINGEN;"Oosterweg 30 KM 1 VR, 9724CJ GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";30-03-15;Onzelfstandig;;;;;880;0;;;;;;;Huurder
ZKN-2014-011986;Oosterweg;30;;"KM 1 VR";9724CJ;GRONINGEN;"Oosterweg 30 KM 1 VR, 9724CJ GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";30-03-15;Onzelfstandig;;;;;110;0;;;;;;;Huurder
ZKN-2014-011971;Oosterweg;30;;"KM 3 1 ET VR";9724CJ;GRONINGEN;"Oosterweg 30 KM 3 1 ET VR, 9724CJ GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";30-03-15;Onzelfstandig;;;;;550;0;;;;;;;Huurder
ZKN-2014-011970;Diamantstraat;21;;HS;1074GA;AMSTERDAM;"Diamantstraat 21 HS, 1074GA AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";16-03-15;Zelfstandig;335,6;;;;;;;;;;134,24;;Huurder
